,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
3429,2932,-0.416941521172218,0.523771274364008,1.1671154972658,-2.08277565286596,-0.0465836434811359,-1.34390517321369,0.94092393163108,-0.196589231810693,0.859889401400439,-0.922981061682247,1.20232188410521,-0.0732370002942741,-2.31818134370247,0.682846453121472,0.38555820397927,-0.351211674553856,-0.633694580991559,0.714179671095343,0.124639877793158,-0.0923641476076986,0.102784258494002,0.542523914127511,-0.259462982724136,0.487049714147816,-0.0512207307492335,-0.862915578122235,0.222366539008786,-0.0260446604295271,1.0,0.0
767,575,-0.572263018619647,0.73174824277354,1.54125421158446,0.150506094202403,1.10897408964332,0.372151600635512,1.08487947576849,-0.146328951186142,-0.274446612404528,-0.663670138260794,-1.1848126789841,0.489481657833689,1.0512764657842,-0.592285866590834,-0.664236059689141,-0.451183849119144,-0.418160459541467,-0.78599852616278,-0.54711924428627,0.0565439217042411,-0.143508127774855,-0.10758177384538,-0.418263291600821,-0.731029406539506,0.877524964623133,-0.364150377608967,-0.177508745796918,-0.256544940446096,26.72,0.0
3893,3464,-0.493906681945668,0.450134696639865,1.73265034979577,-0.046726183475947,0.0072829049985314,0.584876110681689,0.363987401593342,0.284447010759435,0.108552279748495,-0.747534814463967,-1.25150522374638,-0.304812911307617,0.127068977022572,-0.221807530018373,0.990031808869391,0.904536067289032,-1.07411408273274,0.281931509765127,-1.52964862202912,-0.0316833770513818,0.221412081019416,0.506079198455493,-0.0211529216708622,-0.806112019328339,-0.103929564794982,-0.478681414209576,0.0789099764512079,0.0559647538519906,79.6,0.0
3093,2652,1.03453060934703,-0.570048864022516,0.664283078843716,0.80029605418205,-0.874872128632751,0.155035774325157,-0.49664544989745,0.240320013550803,0.977471635395085,-0.140265412513632,0.15637778156602,0.336006082839708,-1.72049586582439,0.0264706556776062,-1.38688784000535,-0.105468247871683,-0.01752606700572,0.173619452267421,0.760516251231811,-0.0525664732389631,-0.0875842817706527,-0.198501568983222,-0.162915184833802,0.0338190746349881,0.44456508874318,0.528263227245839,-0.0337294272792452,0.0093652660405763,82.18,0.0
274,194,-0.773295861622834,-0.190661402386917,2.40494626076765,-1.79988075414783,-0.396516457943764,0.199217657669888,0.257805624374725,-0.341961661770583,-0.0697277302262612,1.18136747122766,1.46525144315635,-0.105116481076934,-0.232535810945632,-1.39711897869781,-1.21718188021664,0.568078153640152,0.0365881826167954,-1.27257087233288,-0.0902117416076871,0.436142396797157,0.235139826433439,1.447800396277,-0.320606648031116,0.271029137914952,-0.0682992709357898,-0.266823197743011,-0.12705897602667,-0.392033031697852,32.77,0.0
3260,2809,-0.458401633880299,0.640322549899138,1.18620199650412,-2.15484980561988,0.343624818770396,-0.819318786029609,1.017595045611,-0.187311428568668,0.5114110449654,-1.03398052068142,1.81159574219784,1.22286558314346,-0.0608837793150607,0.258000715117033,0.387676830240433,-0.750386709784698,-0.485557729074826,-0.0140126843973738,-0.248994569432798,0.021781324301663,0.156569932251072,0.843346663459851,-0.257312987178562,0.237944619793184,-0.0469629651487914,-0.840829537404729,0.253735109792371,-0.024568704165862,1.0,0.0
473,348,-0.343986366495033,0.539788565141525,1.02466150982501,-0.371898822956345,1.03733561321496,1.26184919569894,0.473408900938114,0.227169255426177,0.248279161338581,-0.0862360584623006,-0.610694671521748,-0.0418011808710052,-0.574872287462479,-0.272977401965665,-0.883190116353796,-0.15081115980762,-0.574980846102997,0.273888176262025,0.918283172517831,0.140562045043375,-0.111901146421427,0.170231669360986,-0.415083386642808,-1.65955301313605,-0.0548493515987949,0.455437843849396,0.201537868636032,-0.0542356178459458,3.99,0.0
1474,1152,1.22392014935029,-0.868736062665192,1.3232322477922,-0.509427775712268,-1.78969521820168,-0.450867278187985,-1.12125339749158,-0.0423444967411524,-0.393334163855121,0.564371784086396,-0.395591105430535,0.443342549349851,1.70011767793999,-0.620303243214151,1.38510096017983,-0.663895475586384,-0.42207651482025,1.49369845872476,-1.20061073716476,-0.257827216693311,-0.117075004502586,0.10797569186869,0.0132864546043657,0.452826330753871,-0.0223500555022505,1.10510980500986,-0.0048079413688803,0.0395060490163265,64.2,0.0
2957,2501,-5.94848151780053,5.57323926143616,-2.9320611588846,-1.45030673759756,-2.52196431675486,2.6416573384552,-10.0455404650397,-22.7463699851069,-1.72655903842288,-5.96210897177445,-1.11945472009639,3.77483725309833,-1.21573163612051,4.19701037812223,-1.05925929618841,0.541702336576404,1.54032942570362,-0.0557487739705901,-1.58191296864469,5.59347097188841,-11.0925646207091,4.32755208575265,2.00921386535865,0.774036357690154,-0.630253073606555,-0.99863617569462,-0.03104943146319,0.518083181219281,7.5,0.0
3948,3567,1.44947379152213,-1.24047124017674,0.33830182438263,-1.60759754618423,-1.3795535073979,-0.135551923387586,-1.21681250346592,0.0687233666931224,-1.79953703662949,1.59664021499356,0.367048638533667,-0.941522944023221,-0.375063299378997,-0.0322092495474534,0.22483845364405,0.298654881863772,-0.0689452991741361,0.806755754671517,0.35691957474855,-0.277600391483082,-0.361518666218945,-0.847433391489996,0.0454559447410108,-0.580145266374155,0.165755339932341,-0.376410568305892,0.025280199410917,0.0151861884727589,48.0,0.0
162,103,-0.94089283998755,1.07415476403598,1.75939808911823,-0.601445606762116,0.101693491307097,-0.188519562882799,0.455755574843192,-3.46068233987222,0.44152478035891,0.917818019602551,0.877285383147595,0.338268788318739,0.646250019568957,-0.828662236334628,1.46495178250051,-0.915166509111332,0.171665239642358,-1.05413345658208,0.276801460398185,-0.209017984434795,2.27006905329443,-0.143518425457465,0.153907528940753,0.700926779396507,-0.413235123170453,1.37403121107089,-0.996161004289688,-0.836300917104019,9.99,0.0
1583,1234,-3.34427895495494,2.6192401397651,-0.644419312776579,-0.049855454521913,-1.55657617489228,0.35831013884662,-1.35313537386509,2.60280121746252,-0.326493236031706,-0.281205606935066,0.586549426787554,1.54887284700969,-0.48744953389046,1.47251462503236,-0.683089652410926,-0.247010984999038,1.20529567291875,-0.754554200928463,-0.190228690163163,-0.0615634437253721,-0.006966916362918,-0.125559615341312,0.164105856797488,-0.289734358524949,0.103049515660113,0.312518089712578,0.168045589467503,0.0532422537934065,26.21,0.0
3276,2823,-4.17725135291972,-2.72332339895914,-0.163842010939811,2.46573546304512,2.29815466453262,-1.83543686014228,-1.07028360558921,0.0141055240333668,-0.168861253321119,0.421372942981482,-0.32179529285899,1.2358364043337,1.54553987524146,0.22689803585001,0.681653509033316,-0.867896582310238,0.534935855525976,-0.885856689631536,0.704290282898802,-1.05198857286501,-0.0755006669129395,0.424163638562499,-1.72333667675408,0.3458987074604,-0.846412421938341,-0.31793051273085,0.0994559699716825,-0.0462789932274912,8.0,0.0
551,411,0.238849265006397,0.241701891642487,0.369160517114791,-2.12404122740141,-0.172507581507829,-0.838344862229908,0.183133472976724,-0.921449249946025,0.517945477228418,-1.21503784918733,1.92025650039634,1.44127412040446,-0.222390940908257,0.769624357692187,0.665069188986957,-0.776718204254204,-0.0366601687075306,-0.352461245226436,0.241211828520132,-0.268390116771408,0.846543762084254,0.0473652477986407,-0.162209811997851,0.284052803325962,0.77300432187726,-0.0348584762343811,0.153185472922438,0.207923528481533,10.0,0.0
1077,823,-2.22012396729771,2.52245660531907,-0.219904855475418,0.516665051210911,-0.202546456112247,0.940742805841447,-1.19331265032013,-3.28354421167117,-0.198646072938485,0.0937032091177728,-1.43501148897995,-0.246083532253129,-0.726153369837154,0.980985567659662,1.29929254175496,-0.166370200309653,0.371468035332982,0.143836274922,0.314943310276615,-1.06966235591557,4.00392084913703,-0.901312123923554,0.407891086453822,-0.84750630856962,-0.157341352742948,-0.268753708025535,-0.322953015711705,-0.16747318169587,17.5,0.0
1060,805,1.07788325442774,0.0773615637088529,0.794272190277717,1.37359731735208,-0.355797256543877,0.238951285702831,-0.222875331204297,0.172581375154699,0.176570733362102,-0.0174773807427638,1.34046996348457,1.62089410643488,0.322497909484524,-0.029202677701932,-0.960707571425387,-0.559474406806029,0.0627240388490798,-0.487011083093523,-0.18873696994473,-0.139348488906283,0.0220402239460097,0.325054841570719,-0.0716960277920904,0.256368059926657,0.589476374389706,-0.301276664544235,0.0557483372997309,0.0139172161562075,13.0,0.0
1042,789,-0.621997558739093,0.708565687644093,1.16429783850241,-0.519193639735654,1.30110414205082,1.18701650262083,0.808997847579774,-0.0400029343195491,0.295740427199992,0.393991111601353,-0.260234587513785,0.145287480459522,-0.0413691906674242,-0.542868123807526,-0.657167408896176,-0.194431002439562,-0.755586069869676,0.0107694717116454,0.952938059707054,0.372203930304191,-0.362588107488443,-0.343588627364324,-0.433741486108048,-1.6741972448328,0.105720423047551,0.30752915031727,0.124882651490906,-0.248515675743371,11.38,0.0
2524,2093,-0.445346060930435,0.49200027515948,1.05895412286716,-2.18406488823783,0.268056863620897,-0.748360350512328,0.87944877864847,-0.0621233394843128,0.824020846914117,-0.975778048231959,1.29122634074837,0.10644984938276,-1.99620191018259,0.637977873939012,0.619028862002772,-0.597859157347745,-0.44776375286922,0.295035606008159,-0.158073605468934,-0.0978534322695718,0.120364841572286,0.643972760346082,-0.259105628818375,-0.0222673547581577,-0.0861843680471133,-0.821453676330556,0.240577798017924,-0.0308908834661883,1.0,0.0
2104,1617,-0.637114346744767,1.0869948343334,1.11612047402284,-0.0150993874186422,0.0139876703789257,-0.578303870145923,0.506882842455444,0.175424969178993,0.0635662551896471,-0.196104410497875,-0.271235599584425,-0.934193470929674,-1.68646763169649,-0.1153951128211,1.35918489030986,0.154854797644729,0.379525692022627,-0.383547424553938,-0.467728931665091,0.100188315325292,-0.286148106993902,-0.744649890210686,0.0550159248366102,-0.0298196785896221,-0.240060544964892,0.112256030792825,0.355397438295033,0.157716439457195,8.99,0.0
3264,2812,-0.628115398235404,0.364358712776912,2.14747418621902,0.0156015910599872,-0.378201187060605,0.798599975646279,0.120881827791759,0.219953609452366,-0.0407463548624869,-0.583601635231064,-1.71040564306345,-0.644698056991601,0.669344553279227,-0.386031596818435,1.92741394291321,0.889713945432125,-0.901895118055939,1.13530800763646,0.812374727548389,0.3856599923032,0.243373794904004,0.572607859704616,-0.259820321328828,-0.951589391703569,0.245420425568729,0.793208292042613,0.0377674684705298,0.0783803805575292,99.4,0.0
1193,926,0.829997879830726,-0.611410890059371,1.03535132670995,1.61556881737633,-0.283093604510442,2.14699373515088,-0.830777594266386,0.824310630758532,1.47853467118262,-0.54119747906481,-0.647801094366579,0.404051811397054,-1.94692556493483,-0.312814342826509,-0.680031897195273,-2.036502499475,1.79510146768744,-2.63750878846046,-1.0244922531739,-0.307997615008972,-0.30938753818888,-0.500547640604333,0.154323747690393,-0.996832284087197,0.108640363999306,-0.411157616877137,0.125289912196159,0.0233695924700216,64.99,0.0
1947,1501,-1.93042237440114,1.77878225295363,0.41140242090664,-0.86949955948131,-0.615354195926425,-0.534364818050814,-0.149128848024171,0.955953030234192,0.0370043239219923,-0.0857106857967962,0.341391653352553,0.702622928328975,-0.662848032708768,0.613952990740271,-0.941295084704021,0.487190846731015,-0.318450337975144,0.122754175999029,0.128814888024382,0.0149515592243384,-0.105609027683367,-0.447741310611398,0.00056248825876,0.0062153542191091,-0.100400920398693,0.284431283158477,-0.0264127577407217,0.162982725365878,1.0,0.0
3553,3037,-0.302520690013682,0.447473606170949,-0.495757487926775,-3.21479928170564,2.70504105264306,2.76243958474878,0.593846555077562,0.556451025514572,0.697719595505647,-1.09018090617913,-0.111087964243309,0.0626523474576219,-0.238457031495562,0.215738138536011,1.06935589341597,-0.255230524748655,-1.07208498526811,0.485110431510628,0.271314885172261,0.156089011075005,0.0073428026657956,0.250885695089417,-0.331599689403957,1.00995227965779,0.233730179901549,-0.824470557380348,0.241305212556617,-0.0203586378568534,1.0,0.0
1213,939,-1.74092420314339,-1.38468183366333,1.65253850022526,1.00817559126902,2.45600092073641,-1.41331077661742,-0.886462649779828,0.129284539101441,-0.615928942029601,0.0806234668453262,1.82355051958486,0.725806911359894,0.174949500881042,-0.19391222134957,1.05871656761752,-0.244614916749222,0.327007373005876,0.0855622659885363,0.879839783359483,0.729109389481157,0.0363753995724566,-0.363400098606328,0.409474570866387,-0.0212647659678909,-0.638323790502727,0.149974199519547,-0.105079208582907,-0.0342293939482499,0.89,0.0
2507,2083,-1.70702287300545,-0.60662676085324,2.6493671852191,-0.602398093532508,0.111118224188662,-0.560322341740763,-0.44813428154348,0.269176573559043,0.779376278190585,-1.04436816331923,-0.59508709913005,0.125422788121033,-0.8983254445473,-0.541676245215211,-0.501809045118553,-0.310446844485814,0.359186301150333,-1.03636519118456,-0.457523472369958,-0.287503293916263,-0.171444090085504,-0.303205528068832,-0.232526430994892,0.484747817896241,-0.0165446603078117,0.866950950880257,-0.0075122170288181,0.0187483215851861,47.93,0.0
3761,3254,-0.580927902213294,0.232184524294368,1.34977376200131,1.7042543762174,3.93233064762696,-3.13082209062838,-4.43605300356172,-1.70288818401934,-0.192494753540555,0.947778932966571,0.53448938320603,1.45909477936864,0.590644733409812,0.904826847043273,1.37206660855731,-1.23005844011095,0.817022922752515,-1.33538297908449,-0.109830950555831,-0.62471986977602,1.64491460446864,-1.1473027297057,-7.0281159511828,1.00952516563596,-0.595836554456194,-0.250620789739769,0.551337308797741,0.432925110249277,0.89,0.0
2219,1749,-1.04824936325569,1.71296718504808,2.02062714985778,2.64522927886414,-0.446933079821766,0.275580271191352,-0.088427025107484,0.677004811945569,-1.68930909284585,0.81888029491146,1.01048456573001,0.104609392825462,-0.368146289096533,0.724109931720449,0.810162941629677,0.487656990204998,-0.113067341410362,0.625370283866644,1.11475005114667,0.153242218547792,-0.0925248825641728,-0.438923001117233,-0.036586130366389,0.271275257949924,-0.0915249860484615,0.0185186553199519,0.0712080927548737,0.0805998292089029,3.03,0.0
289,206,-0.370562536427162,0.599809964742777,0.216683001924491,-0.513092692514376,2.69714255452095,3.8827953035269,0.295544670150552,0.850059083378915,-0.297189191664397,0.191989943288663,-0.92547106698343,-0.369425197471302,-0.37779356544173,-0.493814117611803,-1.48133578973935,0.68436226960677,-1.04820515490823,-0.256700186442455,-0.859905688517386,0.113889610396822,-0.147919656951469,-0.176213673512937,-0.120574834850702,1.04229749281523,-0.391704857407862,0.675404596861299,0.163594994459003,-0.0049965353532593,10.27,0.0
2797,2348,1.27131938984575,0.357518549392227,-0.0528506051227534,0.436750974238039,0.318147765682426,-0.0967705566052114,0.0641421709685973,-0.0718781959643036,-0.0742729119943496,-0.3571164965077,-0.415296794175765,0.606773116798877,1.41338641576188,-0.520305360935972,1.29110192488857,0.381413123748878,-0.092778412445096,-0.603962399164812,-0.24767740185898,-0.0155391581829247,-0.302466015643098,-0.783862808903064,0.0415280321966827,-0.778068786780798,0.290890638815099,0.172546825111385,-0.0009315983147269,0.021328064689172,2.69,0.0
921,694,-1.10347715032214,0.884662139102542,1.26371512592205,0.0138296479927551,0.0022557150293481,0.567397131166659,0.0237664411541668,0.874276605889678,-0.415306689944426,-0.611284273402158,1.07982270100847,0.874628524526517,-0.739479570743435,0.497193872688838,-0.593233699838346,-0.667072393643344,0.572112208105542,-0.832721716299611,-0.0524867581632022,-0.0577639145103122,-0.0284209736404479,0.0065772872962252,-0.0213117922246871,-0.277893095391552,-0.185343231800307,0.284356451061041,0.217632552669476,0.0785742497373357,17.24,0.0
3488,2984,0.788630180506519,-2.17595893147344,-0.318478812875473,-0.882452556898389,-1.74007731836962,-0.919010541545099,-0.186807760531334,-0.400544824927686,-1.82240761938872,1.21728851208858,-0.756280913391887,-0.887022035558158,0.148875213131969,-0.222185699540368,-0.312485980560227,-0.918478683924607,0.900653998878326,-0.213656299240025,-0.0674531909979166,0.413635935022646,0.0201066025235262,-0.305779565043174,-0.421590488016225,0.402235579253033,0.529252215216882,-0.103503319846436,-0.0577909984696386,0.0755069077120083,398.0,0.0
527,391,-0.829932199150855,0.430250426288754,1.3037076726496,1.04055937115489,0.822209790945024,0.844830135248345,0.589865274641566,0.0457907435900726,-0.148644570189748,0.310522866846856,0.178932310526362,-0.314635572366816,-1.51005928782656,0.18233120793819,-0.157713526599735,-0.783954373578739,0.0373907611680013,0.242676948994549,1.44209294812507,-0.0588157812103496,-0.0751789705110257,0.0960381661730585,-0.139414587240587,-0.859739201249434,0.121235410228106,-0.204961889048451,-0.292247194199781,-0.0589955070930744,27.7,0.0
3621,3096,-0.249963858038974,-0.371521414460744,1.41013249484751,-1.12691882626547,-1.21916742834127,0.878292678312879,-0.493258451169759,0.146646295295938,-0.784497348038447,0.740513255784377,0.297642264521434,-0.476349186620425,0.878356324407303,-0.731042266067186,0.815983121174989,1.94313586426292,-0.565119899141692,0.430805632979584,1.56558251390451,0.147753002401068,0.499964928480349,1.47264989645293,-0.0403435786101666,-0.785060941722772,-0.361565676582722,-0.0050494873421237,-0.0757942161350355,0.026576262424291,119.0,0.0
1369,1064,-0.457110799908583,0.580061922020511,2.16752394533271,-0.685630327349464,-1.14903014001713,0.0615001384045329,-1.48121193004432,-2.56318314834487,-0.0328100338752554,-1.37527813295204,-0.334708487530673,0.814592611642793,1.00111214163209,-0.0803273669925684,1.06222736047323,1.24589017248988,-0.765076581856793,0.12581319691706,-1.25734412650372,0.695469687780177,-1.08845375749631,0.848251496848678,-0.233580635446308,0.493453881006403,1.06910515734596,1.12948308380054,-0.0491860872662048,0.172375508665291,16.9,0.0
1969,1512,-1.40229259528783,1.34162654939705,1.05611800157745,-0.737063767550137,-0.614780339479531,-0.826600413169889,0.174505153332071,0.615559515612641,0.170223796407433,-0.0551056459801059,0.798347372910679,0.243952269369836,-1.71704100169188,0.578431786038361,-0.857167715872277,0.278117324463856,-0.228983312289546,0.0348536272966402,-0.0653791101130822,0.0678083113094339,-0.162745617713349,-0.407579771082004,0.0123772404010477,0.504105513388634,-0.201198952882153,0.279388635981475,0.37398700154856,0.227843284703982,1.0,0.0
743,557,-0.332048620578845,0.31951083691668,1.23483403396317,-1.84305219945025,-0.349018053344861,-0.947157562617724,0.238728769756772,-0.0684518930682907,-1.05142432320022,0.217332547487083,-0.930288368371672,-1.2586413016837,-0.422576615020138,-0.231607487566394,0.0985322704101386,1.38085539435192,-0.126894602847754,-1.1122177471412,0.0443017623925542,0.131544411097264,0.184122336656303,0.506399596561148,-0.179404877734745,0.0140473942116856,-0.163897281965096,-0.388107568982296,0.362960838832446,0.200999415687503,3.95,0.0
3839,3374,-0.304958658994891,0.666320706110024,0.565004148982076,-2.47481921159283,0.942674515816546,-0.38836425065153,1.08017233071836,-0.240988160501834,0.581759693375379,-0.995432043751184,0.237702519549058,0.764049209086778,0.500324712303127,0.0826305401019675,0.220708850755812,-0.0145468435054477,-1.34756338684485,0.912148909905684,0.696810125125413,0.121343043513633,0.0292313118750694,0.462956887478383,-0.483302987062918,-1.00937312269993,0.243562775882471,-0.774474872628376,0.236951957873241,-0.0364372742293632,1.0,0.0
3677,3141,-0.58602506613647,1.73457886673837,0.374686034716963,0.786270907260218,0.310079505282469,-1.16543519815382,0.648176970899526,0.202294991322755,-0.977976591821622,-1.36248061077257,0.0083898183805261,0.318378847794717,1.01710334124259,-1.35037174995004,0.719082317043944,0.576799306579626,1.01544110116919,0.660720905910243,-0.497541189292224,-0.0861309087333204,0.0589649868910363,0.120066444900451,-0.239991970579139,0.274436755174454,0.311169694814869,-0.368989168246136,-0.0565713724026712,0.0027509953830294,1.0,0.0
1386,1075,-1.00538148177702,0.0346184430473839,0.59585440113671,1.33232383129342,-0.321433764465787,1.13384858083086,1.93802418038193,-0.0214976261373633,-0.553668742370403,-0.46646527297279,-1.18185410944717,0.388194503685125,1.18946564665342,-0.218294908250034,0.180870981394186,-0.951853258718275,0.232537601417951,-0.394978646225838,0.939359342943679,1.06733702957744,0.148161238657666,0.180382943811596,0.622064808994823,-0.769105565166396,0.215857275895709,-0.186751721943405,0.30360827592157,0.22649158709745,384.11,0.0
1284,993,-0.466889397019551,0.71935177717379,1.09264991151511,-0.884826554854615,0.708279335106079,0.0462682173955837,0.59586364518524,0.208501965309112,-0.382577660647999,-0.515173793799291,-0.315500643334781,-0.672393720549463,-1.53185758086477,0.59229273432228,-0.040153943142433,1.13686101386477,-1.32129512662843,0.723262114532289,0.139669824793615,-0.179254106621778,-0.213835950822741,-0.823790522535139,-0.193135405559559,-1.09853410637472,-0.23511371771552,-0.0162158952015337,0.0416844217104954,0.0962390079468468,1.98,0.0
1790,1392,-0.969932071798346,0.80820330999872,1.66804225128608,1.11679746771715,0.528043711749706,0.542457335040547,0.358496868236438,0.228694372163046,-0.533509598861747,0.0170018596346496,0.710542303211696,0.297777045224297,-0.91429048604665,0.290516838128008,-0.252316541666526,-0.916060273146565,0.341432914528924,0.0002854151899363,1.25793155157337,-0.0193989919131113,0.0122166983662549,0.0785643563688624,-0.345593615044742,-0.298420741966321,0.426561355470454,-0.152631788587598,-0.210270044230106,0.144746683003927,5.08,0.0
1348,1051,1.25209207492102,-0.0233760658529355,-0.421296672187823,-0.190476017282808,0.088894803829062,-0.594562992515364,0.274527379903391,-0.115958342907336,-0.206115511376,0.0569533821595043,0.651839633253362,0.212157796705457,-0.783746573078263,0.79595055474709,0.242994127918587,0.509871603195749,-0.670302999968644,-0.121732473906244,0.872389089254262,-0.0187178055140416,-0.372271737008452,-1.26941122126883,0.0122659104180182,-0.496794535568147,0.245733166953458,0.737275479089961,-0.125021639383506,-0.0142138904285934,44.48,0.0
2834,2410,-1.73405549873432,-0.0841874962153645,2.98523688598029,3.43262538277871,-1.02015760944431,1.69179402902762,-1.13596105115803,1.16356333652383,-0.165845814065347,0.181345296345,-0.262164058930738,1.16240375212215,0.694676155022828,-0.893111085595625,-1.85397152866555,-0.238203778420979,0.515083873266664,0.910707489180668,1.64338015126447,0.693491028600621,0.291365533618655,0.865254426458201,-0.111067371927332,0.078588060544308,0.332259274477058,0.544855028765631,0.272805941037254,-0.0156640375617081,121.34,0.0
2652,2187,-0.879468130835586,1.01055105363976,1.39204471203384,-1.28555053746903,-0.350980287871388,-0.846060326780004,0.436284558362191,0.101182725806412,0.475171074691534,-0.085721465682752,0.0803295025115701,0.143735187637642,-0.18968539072634,-0.152449971172872,0.786516487833228,0.226074321759754,-0.307506618972451,-0.946559420753785,-1.30211141131935,0.213989712404712,-0.119343123495624,-0.13787403057831,0.0662951285633138,0.430078885199212,-0.271869664890769,0.741731712942271,0.40225280884682,0.191646311837936,3.84,0.0
1056,803,1.15202106882487,-0.404515747878639,0.864618212749035,-0.026720928470475,-0.880554484401592,-0.11235126785164,-0.545992547827053,0.0460779625295413,0.823252397471286,-0.429078906929864,-0.283736620134503,0.947178454311827,0.935763346153016,-0.539260118330585,0.314937234956805,-0.284662177623277,0.240989835259153,-0.97310616395357,-0.113130696164231,0.0261505245897672,0.0742254069582154,0.452291714951135,-0.061971716129446,0.226043681379293,0.218101749191257,1.55623644483581,-0.055841089243312,0.0062088074629497,34.9,0.0
1471,1150,-0.278272337016352,0.672976953125337,1.64367968005763,1.50450877977809,-0.133192840791801,-0.468036647809162,0.972307621566258,-0.307996527534253,-0.581086931010544,0.143307725853362,-0.440441245200252,-0.893867968753106,-1.0080687810834,0.388538352149601,1.87133385886503,-0.684972647136058,0.179331455687657,0.340718798288737,1.42082257922208,0.344912865574539,0.062418249695941,0.205906654350679,-0.153811754286559,0.374095916180891,0.424720562535512,-0.068195142161527,-0.16054877850236,-0.21425748041018,82.25,0.0
510,376,0.89405620757263,-0.0310011882758798,1.51466468447078,2.58727618822553,-0.222692610162726,1.98777211659919,-0.922106337449837,0.782939570518592,0.181509785104822,0.318344690165392,0.168810156475924,0.253735583728091,-0.832725751633196,-0.124440102086123,0.845365228644855,-0.703991352259176,0.949885718706769,-2.15762370391804,-2.51442027279542,-0.335482518755605,0.0528188574586953,0.394703473965313,0.212675942347207,-0.654427783273901,-0.0896334629065976,0.0660536356477701,0.107787401485812,0.024675576432666,11.39,0.0
2963,2507,-6.20011365114338,5.02540613543806,-2.74249204006732,-0.940902709363354,-6.65625868406201,5.4322940027945,-9.19817494731319,-22.5885467650709,-3.24429523067372,-5.45333914107993,-1.58229246024541,2.77141495358424,-0.79430335889842,3.18965086450565,-2.35985894746037,2.8257930150028,2.12612840534929,-1.30354211425936,-1.42957061269798,4.5929085315916,-11.2352664915478,4.3938456580686,1.94300233426459,0.846005260558057,-1.3433793456588,-0.707633951620868,-0.210218592136509,0.0665291491040104,544.62,0.0
2075,1601,-1.93063747169766,1.71879083218524,0.391903653484975,-0.862775719274206,-0.686370740769606,-0.550843017313899,-0.205290333280247,1.00323716543766,0.16245988317273,-0.0614409538516903,0.195559744410024,0.261470620008073,-1.48791983777842,0.778013101339978,-0.850258344772221,0.527556616555956,-0.273263185751966,0.225909574080615,0.136482705427433,-0.0377937095971435,-0.115471240074507,-0.516413932057894,0.0097917307941833,-0.0219566869578577,-0.127610240333514,0.287543405383973,-0.0318200751767468,0.161152395163317,1.0,0.0
1270,978,-0.423328752693031,0.547529592462995,1.24996363792537,-1.28843639945971,-0.159431336118032,-0.425806984942947,0.294704167256985,0.217634898095672,0.730466549256968,-1.85591377771037,1.79634607224528,0.803910844541164,-0.791761723854964,-0.950649031837495,0.546119878950653,-0.552034549065954,1.02638529199855,0.749715684271824,0.49084701525526,-0.0644723869343217,0.10558623292328,0.483012033985027,-0.213577333453729,0.127507356493685,0.0693481846525643,-0.666137389548171,0.145364974365457,0.0816555861459028,14.0,0.0
2510,2086,-0.897681618748483,0.686496648156214,1.6107659346784,0.076563093723335,0.162220247116642,-0.741799877703208,0.570639036613385,0.0045382262541278,-0.361915662744708,-0.23824053105079,0.162704133216839,0.262020969579953,0.192447605587669,0.104292976122006,1.08362841737022,-0.19621758983989,-0.0246326450993567,-0.92990842889369,-0.438369930482049,0.0154610619603983,-0.179801081619136,-0.378232717696444,0.339050752625547,0.380918435774521,-0.241700517495623,0.0791756676780635,0.187103065321904,0.0946782260110025,8.99,0.0
335,246,1.31125848597963,0.0750277698378955,-1.29283240438097,-0.483154333322344,2.13925691147085,3.18156392418142,-0.505045118080414,0.804860255397576,-0.0740708327536128,-0.217425555587175,0.131576212856055,-0.0281461490526148,0.0114597895061909,-0.112921113636626,1.30000713848075,0.812807414825297,-0.495483473241714,0.166473111833407,0.175176223606628,0.03273412430411,-0.342676244682858,-1.14850355673892,0.0952788160385239,0.946121234133879,0.369712916510377,0.110625671340742,-0.0218366061797577,0.0236383775739503,1.98,0.0
1358,1055,-0.13005943460873,0.902067066495203,1.02770174389175,0.319854514259426,0.354715638825061,-0.416394086639551,0.536939473887405,-0.0303845224957902,-0.461501161723588,-0.520121295908911,-0.980264093027387,-0.658730753175687,-0.173013443124206,-0.307857110733836,1.40043283820499,0.419337615076784,-0.0170488894274608,0.279241511827043,0.900993227893149,0.0825516442406165,-0.279109806110122,-0.873096105759838,-0.104909201149,-0.523470364628967,-0.0719639417084118,0.231711165462303,-0.0172169323722021,0.0019537545052224,9.12,0.0
1398,1082,-0.661220773309871,0.338485862090566,2.1784220216619,0.223378801964164,-0.443082146725118,-0.0811220993737746,0.267818029812042,0.161769091088945,-0.18840824613315,-0.551814052166288,1.04422922324294,1.20315592268535,0.550365661584527,-0.333719911761441,-0.958495677821114,-0.0336468314554865,-0.316309454327541,0.376008894250779,0.318156466131167,0.156659152873167,0.283096333841086,0.879150231341661,-0.0811515584624318,0.613355876034291,-0.18430246635775,0.403754163848124,0.098521489272432,0.133891901409752,59.9,0.0
